Sim_Time,Sim_Alt,State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Off-Vert Angle (deg),State - Time in Stage (s),HITL_Accelerometer - Acc X (m/s^2),HITL_Accelerometer - Acc Y (m/s^2),HITL_Accelerometer - Acc Z (m/s^2),HITL_Gyroscope - Gyro X (rad/s),HITL_Gyroscope - Gyro Y (rad/s),HITL_Gyroscope - Gyro Z (rad/s),HITL_Barometer - Pres (hPa),HITL_Barometer - Temp (C),HITL_Barometer - Alt ASL (m),HITL_GPS - Lat (deg),HITL_GPS - Lon (deg),HITL_GPS - Alt (m),HITL_GPS - vN (m/s),HITL_GPS - vE (m/s),HITL_GPS - vD (m/s),HITL_GPS - Fix Quality,HITL_GPS - Time of Day,HITL_Magnetometer - Mag X (uT),HITL_Magnetometer - Mag Y (uT),HITL_Magnetometer - Mag Z (uT)
53.313,48.624,53.313,7,-24.135,6.319,56.001,-11.313,3.551,-7.320,-1.955,0.664,0.232,21.727,8.131,-10.192,0.165,1.099,0.000,0.000,0.000,1007.420,30.170,48.624,45.0000000,-122.0000000,48.620,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
53.587,46.868,53.587,7,-24.370,6.543,54.215,-11.397,3.720,-7.377,-2.592,1.230,-0.535,22.194,8.405,-9.675,0.733,0.345,0.000,0.000,0.000,1007.630,30.160,46.868,45.0000000,-122.0000000,46.870,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
53.857,45.531,53.857,7,-24.581,6.785,52.530,-11.660,4.008,-7.336,-3.316,1.713,-0.291,22.753,8.675,-10.157,1.156,-0.172,0.000,0.000,0.000,1007.790,30.160,45.531,45.0000000,-122.0000000,45.530,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
54.131,43.776,54.131,7,-24.858,7.065,50.821,-11.794,4.123,-7.264,-2.822,1.080,-0.160,23.234,8.949,-10.092,0.488,0.409,0.000,0.000,0.000,1008.000,30.150,43.776,45.0000000,-122.0000000,43.780,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
54.405,41.436,54.405,7,-25.126,7.308,49.026,-11.852,3.961,-7.116,-2.570,0.097,0.287,23.636,9.223,-10.372,-0.524,0.848,0.000,0.000,0.000,1008.280,30.160,41.437,45.0000000,-122.0000000,41.440,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
54.681,40.267,54.681,7,-25.399,7.513,47.344,-11.930,3.971,-7.141,-2.658,0.740,-0.501,24.103,9.499,-9.690,0.144,0.596,0.000,0.000,0.000,1008.420,30.140,40.267,45.0000000,-122.0000000,40.270,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
54.951,38.43,54.951,7,-25.605,7.710,45.658,-12.050,4.256,-7.226,-2.889,1.790,-0.683,24.630,9.769,-9.661,1.156,0.417,0.000,0.000,0.000,1008.640,30.140,38.430,45.0000000,-122.0000000,38.430,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
55.224,36.258,55.224,7,-25.854,7.945,43.842,-12.203,4.354,-7.367,-3.002,1.111,-0.775,25.166,10.042,-9.568,0.453,0.352,0.000,0.000,0.000,1008.900,30.130,36.259,45.0000000,-122.0000000,36.260,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
55.494,34.839,55.494,7,-26.101,8.144,42.093,-12.517,4.261,-7.419,-3.652,0.430,-0.555,25.752,10.312,-9.955,-0.259,-0.093,0.000,0.000,0.000,1009.070,30.140,34.839,45.0000000,-122.0000000,34.840,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
55.768,33.169,55.768,7,-26.439,8.326,40.322,-12.803,4.268,-7.473,-3.534,0.811,-0.584,26.345,10.586,-9.912,0.101,0.115,0.000,0.000,0.000,1009.270,30.130,33.170,45.0000000,-122.0000000,33.170,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
56.041,31.166,56.041,7,-26.782,8.521,38.512,-12.950,4.553,-7.454,-3.068,1.846,-0.261,26.887,10.859,-10.113,1.063,0.776,0.000,0.000,0.000,1009.510,30.130,31.166,45.0000000,-122.0000000,31.170,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
56.314,29.581,56.314,7,-27.156,8.751,36.756,-13.367,4.732,-7.350,-4.093,1.483,-0.004,27.537,11.132,-10.710,0.632,0.029,0.000,0.000,0.000,1009.700,30.120,29.581,45.0000000,-122.0000000,29.580,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
56.587,27.662,56.587,7,-27.610,8.969,34.971,-13.941,4.653,-7.455,-4.713,0.561,-0.726,28.275,11.405,-10.221,-0.251,-0.711,0.000,0.000,0.000,1009.930,30.110,27.662,45.0000000,-122.0000000,27.660,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
56.856,26.16,56.856,7,-28.068,9.142,33.230,-14.177,4.688,-7.614,-3.567,1.007,-1.012,28.894,11.674,-9.539,0.201,0.338,0.000,0.000,0.000,1010.110,30.120,26.160,45.0000000,-122.0000000,26.160,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
57.129,24.575,57.129,7,-28.578,9.334,31.460,-14.359,4.814,-7.752,-3.365,1.341,-0.980,29.503,11.947,-9.510,0.496,0.639,0.000,0.000,0.000,1010.300,30.120,24.575,45.0000000,-122.0000000,24.570,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
57.402,22.491,57.402,7,-29.119,9.527,29.594,-14.880,4.871,-7.964,-4.659,1.109,-1.179,30.282,12.220,-9.855,0.237,-0.496,0.000,0.000,0.000,1010.550,30.110,22.490,45.0000000,-122.0000000,22.490,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
57.676,20.656,57.676,7,-29.754,9.717,27.664,-15.500,4.922,-8.317,-5.064,1.102,-1.725,31.149,12.494,-9.553,0.244,-0.955,0.000,0.000,0.000,1010.770,30.100,20.656,45.0000000,-122.0000000,20.660,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
57.946,19.072,57.946,7,-30.408,9.889,25.762,-16.035,5.032,-8.505,-4.886,1.350,-1.238,31.958,12.764,-9.941,0.409,-0.438,0.000,0.000,0.000,1010.960,30.110,19.072,45.0000000,-122.0000000,19.070,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
58.219,17.155,58.219,7,-31.163,10.074,23.820,-16.547,5.070,-8.461,-4.820,1.092,-0.381,32.707,13.037,-10.645,0.036,0.136,0.000,0.000,0.000,1011.190,30.100,17.155,45.0000000,-122.0000000,17.160,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
58.489,15.655,58.489,7,-31.924,10.228,21.975,-17.099,5.043,-8.526,-5.091,0.875,-0.895,33.505,13.307,-10.300,-0.158,-0.208,0.000,0.000,0.000,1011.370,30.110,15.655,45.0000000,-122.0000000,15.650,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
58.741,13.655,58.741,7,-32.493,10.300,20.199,-17.752,5.149,-8.704,-5.887,1.468,-1.326,34.368,13.559,-10.379,0.424,-0.941,0.000,0.000,0.000,1011.610,30.090,13.655,45.0000000,-122.0000000,13.650,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
59.016,12.322,59.016,7,-33.522,10.502,18.282,-18.411,5.297,-9.015,-5.519,1.515,-1.879,35.314,13.834,-9.740,0.496,-0.733,0.000,0.000,0.000,1011.770,30.090,12.322,45.0000000,-122.0000000,12.320,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
59.29,10.656,59.290,7,-34.581,10.703,16.346,-19.055,5.378,-9.349,-5.586,1.295,-2.058,36.273,14.108,-9.611,0.259,-0.733,0.000,0.000,0.000,1011.970,30.090,10.656,45.0000000,-122.0000000,10.660,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
59.56,8.824,59.560,7,-35.600,10.873,14.382,-19.565,5.373,-9.696,-5.269,1.015,-2.176,37.189,14.378,-9.323,-0.029,-0.388,0.000,0.000,0.000,1012.190,30.100,8.824,45.0000000,-122.0000000,8.820,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
59.832,7.242,59.832,7,-36.661,11.049,12.390,-20.009,5.496,-10.074,-5.092,1.495,-2.401,38.123,14.650,-9.101,0.438,-0.194,0.000,0.000,0.000,1012.380,30.090,7.242,45.0000000,-122.0000000,7.240,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
60.106,5.327,60.106,7,-37.762,11.264,10.311,-20.549,5.771,-10.455,-5.508,2.062,-2.450,39.124,14.924,-9.366,0.941,-0.388,0.000,0.000,0.000,1012.610,30.090,5.327,45.0000000,-122.0000000,5.330,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
60.379,3.578,60.379,7,-38.890,11.511,8.226,-21.364,6.003,-10.724,-6.648,1.932,-2.155,40.202,15.197,-10.250,0.690,-0.991,0.000,0.000,0.000,1012.820,30.090,3.579,45.0000000,-122.0000000,3.580,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
60.649,2.08,60.649,7,-40.038,11.747,6.206,-22.156,6.015,-11.042,-6.746,1.161,-2.522,41.289,15.467,-9.934,-0.065,-1.135,0.000,0.000,0.000,1013.000,30.080,2.080,45.0000000,-122.0000000,2.080,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
60.922,0.25,60.922,7,-41.297,12.006,4.131,-22.805,6.278,-11.270,-6.266,2.095,-2.247,42.347,15.740,-10.006,0.783,-0.359,0.000,0.000,0.000,1013.220,30.090,0.250,45.0000000,-122.0000000,0.250,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
61.194,-1.581,61.194,7,-42.532,12.313,2.071,-23.236,6.677,-11.393,-5.605,2.633,-1.936,43.325,16.012,-9.927,1.228,0.546,0.000,0.000,0.000,1013.440,30.080,-1.581,45.0000000,-122.0000000,-1.580,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
61.463,-3.494,61.463,7,-43.695,12.635,0.034,-23.768,6.807,-11.530,-6.153,1.689,-2.050,44.339,16.281,-10.042,0.244,0.158,0.000,0.000,0.000,1013.670,30.080,-3.494,45.0000000,-122.0000000,-3.490,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
61.737,-5.074,61.737,7,-44.983,12.970,-2.022,-24.433,6.827,-11.863,-6.649,1.291,-2.876,45.471,16.555,-9.675,-0.086,-0.582,0.000,0.000,0.000,1013.860,30.080,-5.074,45.0000000,-122.0000000,-5.070,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
62.011,-6.738,62.011,7,-46.261,13.302,-4.096,-24.837,7.075,-12.328,-5.822,2.154,-3.486,46.601,16.829,-8.821,0.840,-0.115,0.000,0.000,0.000,1014.060,30.070,-6.738,45.0000000,-122.0000000,-6.740,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
62.286,-8.567,62.286,7,-47.506,13.693,-6.228,-25.129,7.568,-12.692,-5.516,3.077,-3.210,47.692,17.104,-8.971,1.645,0.524,0.000,0.000,0.000,1014.280,30.070,-8.567,45.0000000,-122.0000000,-8.570,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
62.584,-10.229,62.584,7,-48.023,14.414,-9.412,-16.836,8.819,-19.820,23.627,5.459,-26.136,47.759,17.402,26.792,9.302,7.089,0.000,0.000,0.000,1014.480,30.020,-10.230,45.0000000,-122.0000000,-10.230,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
62.84,-11.393,62.840,7,-46.671,15.072,-12.904,-15.996,10.339,-24.277,-1.432,7.460,-20.727,47.816,17.658,5.789,9.115,-7.765,0.000,0.000,0.000,1014.620,30.010,-11.393,45.0000000,-122.0000000,-11.390,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
63.114,-12.224,63.114,7,-45.502,16.146,-17.328,-14.947,11.510,-29.365,-0.472,5.799,-22.799,47.878,17.932,8.188,7.880,-8.569,0.000,0.000,0.000,1014.720,30.040,-12.224,45.0000000,-122.0000000,-12.220,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
63.387,-12.224,63.387,7,-44.245,17.885,-21.883,-14.375,16.800,-32.650,-2.096,21.072,-17.704,47.939,18.205,0.970,21.972,-5.200,0.000,0.000,0.000,1014.720,30.050,-12.224,45.0000000,-122.0000000,-12.220,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
63.653,-12.307,63.653,7,-42.943,20.170,-26.093,-14.128,18.365,-34.978,-3.237,7.838,-15.865,48.758,18.471,0.776,8.663,-5.739,0.000,0.000,0.000,1014.730,30.070,-12.307,45.0000000,-122.0000000,-12.310,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
63.927,-11.809,63.927,7,-41.800,22.725,-30.172,-13.711,19.957,-36.914,-2.419,7.954,-15.406,49.529,18.745,0.790,8.813,-4.705,0.000,0.000,0.000,1014.670,30.060,-11.809,45.0000000,-122.0000000,-11.810,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
64.202,-12.391,64.202,7,-40.693,25.400,-34.064,-13.365,21.422,-38.639,-2.567,7.713,-15.634,50.337,19.020,0.704,8.698,-4.884,0.000,0.000,0.000,1014.740,30.050,-12.391,45.0000000,-122.0000000,-12.390,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
64.471,-12.058,64.471,7,-39.547,28.010,-37.373,-12.989,22.684,-40.021,-2.397,7.378,-15.830,51.115,19.289,0.848,8.505,-4.834,0.000,0.000,0.000,1014.700,30.060,-12.058,45.0000000,-122.0000000,-12.060,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
64.739,-12.557,64.739,7,-38.435,30.622,-40.452,-12.668,23.864,-41.195,-2.497,7.348,-15.900,51.916,19.557,0.654,8.562,-4.856,0.000,0.000,0.000,1014.760,30.070,-12.557,45.0000000,-122.0000000,-12.560,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
65.015,-12.474,65.015,7,-37.448,33.406,-43.482,-12.340,24.995,-42.278,-2.312,7.220,-16.110,52.722,19.833,0.776,8.584,-4.784,0.000,0.000,0.000,1014.750,30.060,-12.474,45.0000000,-122.0000000,-12.470,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
65.291,-12.141,65.291,7,-36.480,36.154,-46.116,-12.017,26.020,-43.136,-2.245,7.102,-16.249,53.526,20.109,0.769,8.591,-4.748,0.000,0.000,0.000,1014.710,30.050,-12.141,45.0000000,-122.0000000,-12.140,0.000,0.000,0.000,8,00:00:00,0.000,0.000,0.000
